,libdept,com,libcom,lat_com,lon_com
4465,Haut-Rhin,68229,Murbach,47.91716831911874,7.1339764541871125
4466,Haut-Rhin,68230,Nambsheim,47.94172090415238,7.564365417489486
4467,Haut-Rhin,68231,Neuf-Brisach,48.017980968195594,7.527804379099495
4468,Haut-Rhin,68232,Neuwiller,47.52455389079417,7.5133980910583
4469,Haut-Rhin,68234,Niederentzen,47.94552840122448,7.396774170115879
4470,Haut-Rhin,68235,Niederhergheim,47.98987602952369,7.390934883564779
4471,Haut-Rhin,68237,Niedermorschwihr,48.100761974410986,7.259091742543245
4472,Haut-Rhin,68238,Niffer,47.714571149473436,7.498057571701298
4473,Haut-Rhin,68239,Oberbruck,47.818819837840934,6.924769391967435
4474,Haut-Rhin,68240,Illtal,47.563874753109346,7.299861669435874
4475,Haut-Rhin,68241,Oberentzen,47.937205466340835,7.381853895289533
4476,Haut-Rhin,68242,Oberhergheim,47.969198562653894,7.400195183689111
4477,Haut-Rhin,68243,Oberlarg,47.451618521022375,7.2323354622556915
4478,Haut-Rhin,68244,Obermorschwihr,48.02305494158424,7.2958626988813045
4479,Haut-Rhin,68245,Obermorschwiller,47.64169813209918,7.316531358212585
4480,Haut-Rhin,68246,Obersaasheim,47.98601154374678,7.555930748893431
4481,Haut-Rhin,68247,Oderen,47.92814360276997,6.993653985117192
4482,Haut-Rhin,68248,Oltingue,47.489583556025856,7.4000454821302375
4483,Haut-Rhin,68249,Orbey,48.1152564213535,7.13548431113153
4484,Haut-Rhin,68250,Orschwihr,47.9381430082084,7.229187417104581
4485,Haut-Rhin,68251,Osenbach,47.992724526747885,7.2168639358567175
4486,Haut-Rhin,68252,Ostheim,48.15638064234664,7.372770037637352
4487,Haut-Rhin,68253,Ottmarsheim,47.78630437355975,7.493011190733038
4488,Haut-Rhin,68254,Petit-Landau,47.7345913985115,7.508821783163203
4489,Haut-Rhin,68255,Pfaffenheim,47.99593617567359,7.259297683319332
4490,Haut-Rhin,68256,Pfastatt,47.769254913937715,7.294766926976865
4491,Haut-Rhin,68257,Pfetterhouse,47.506727133678936,7.167843492439257
4492,Haut-Rhin,68258,Pulversheim,47.841767000287874,7.299235350484124
4493,Haut-Rhin,68259,Raedersdorf,47.47096131512422,7.353755972630598
4494,Haut-Rhin,68260,Raedersheim,47.88524916012182,7.277524469687103
4495,Haut-Rhin,68261,Rammersmatt,47.793801044320794,7.058689113469438
4496,Haut-Rhin,68262,Ranspach,47.905264026564296,7.021807774162148
4497,Haut-Rhin,68263,Ranspach-le-Bas,47.58746748059406,7.445237081001124
4498,Haut-Rhin,68264,Ranspach-le-Haut,47.579983518691826,7.419458244859088
4499,Haut-Rhin,68265,Rantzwiller,47.64920941749006,7.371881270212309
4500,Haut-Rhin,68266,Réguisheim,47.89166585738075,7.3706273157716735
4501,Haut-Rhin,68267,Reiningue,47.7553969643004,7.219969896792392
4502,Haut-Rhin,68268,Retzwiller,47.62948479838069,7.087776939405744
4503,Haut-Rhin,68269,Ribeauvillé,48.20629351008771,7.28671633616779
4504,Haut-Rhin,68270,Richwiller,47.784452020558106,7.281627432409979
4505,Haut-Rhin,68271,Riedisheim,47.74002594341023,7.365827264956807
4506,Haut-Rhin,68273,Riespach,47.53614993064942,7.2889265822973615
4507,Haut-Rhin,68274,Rimbach-près-Guebwiller,47.90422950425639,7.153181618093132
4508,Haut-Rhin,68275,Rimbach-près-Masevaux,47.83420836762292,6.9420073685949575
4509,Haut-Rhin,68276,Rimbachzell,47.89780605110357,7.174079930469863
4510,Haut-Rhin,68277,Riquewihr,48.178786888042424,7.273021853966316
4511,Haut-Rhin,68278,Rixheim,47.74988314196449,7.407198747627317
4512,Haut-Rhin,68279,Roderen,47.77863196125397,7.086430814525534
4513,Haut-Rhin,68280,Rodern,48.23723355452774,7.314111545462322
4514,Haut-Rhin,68281,Roggenhouse,47.884732270801294,7.4745984217441555
4515,Haut-Rhin,68282,Romagny,47.61088371685717,7.067021403414612
4516,Haut-Rhin,68283,Rombach-le-Franc,48.29330314394311,7.243071319750864
4517,Haut-Rhin,68284,Roppentzwiller,47.53778265969939,7.329103510668377
4518,Haut-Rhin,68285,Rorschwihr,48.2186736982996,7.366658734314484
4519,Haut-Rhin,68286,Rosenau,47.63873163957471,7.541673811658842
4520,Haut-Rhin,68287,Rouffach,47.96869014474105,7.2725568284766196
4521,Haut-Rhin,68288,Ruederbach,47.5550162491215,7.258214357225336
4522,Haut-Rhin,68289,Ruelisheim,47.82307680936389,7.352087086287257
4523,Haut-Rhin,68290,Rustenhart,47.9411348223556,7.476056573684678
4524,Haut-Rhin,68291,Rumersheim-le-Haut,47.85356762310026,7.517139219809807
4525,Haut-Rhin,68292,Saint-Amarin,47.887975488484464,7.041613704898589
4526,Haut-Rhin,68293,Saint-Cosme,47.68111103075495,7.053479246338453
4527,Haut-Rhin,68294,Sainte-Croix-aux-Mines,48.26801923416295,7.2078076409906675
4528,Haut-Rhin,68295,Sainte-Croix-en-Plaine,48.010905206364846,7.395203506520337
4529,Haut-Rhin,68296,Saint-Hippolyte,48.23901005262216,7.344711186043231
4530,Haut-Rhin,68297,Saint-Louis,47.602109331437575,7.540426372639962
4531,Haut-Rhin,68298,Sainte-Marie-aux-Mines,48.22871241555484,7.169215840278437
4532,Haut-Rhin,68299,Saint-Ulrich,47.59112427460512,7.112892115450459
4533,Haut-Rhin,68300,Sausheim,47.782207798109134,7.40053414056424
4534,Haut-Rhin,68301,Schlierbach,47.68463228146481,7.43025704690767
4535,Haut-Rhin,68302,Schweighouse-Thann,47.748735647031296,7.175212438560616
4536,Haut-Rhin,68303,Schwoben,47.607890464610826,7.29803857302044
4537,Haut-Rhin,68304,Sentheim,47.754423830618535,7.0495148643680805
4538,Haut-Rhin,68305,Seppois-le-Bas,47.53812829697417,7.168821100534596
4539,Haut-Rhin,68306,Seppois-le-Haut,47.52958356551769,7.188137596946285
4540,Haut-Rhin,68307,Sewen,47.80759504707505,6.880167549206263
4541,Haut-Rhin,68308,Sickert,47.791901162967235,6.986732393379307
4542,Haut-Rhin,68309,Sierentz,47.66188393674541,7.466628262530061
4543,Haut-Rhin,68311,Sondernach,47.97792589658065,7.073851565926388
4544,Haut-Rhin,68312,Sondersdorf,47.477141929559984,7.333254342812779
4545,Haut-Rhin,68313,Soppe-le-Bas,47.718946451541534,7.090796710305594
4546,Haut-Rhin,68315,Soultz-Haut-Rhin,47.88262824067938,7.179245767654159
4547,Haut-Rhin,68316,Soultzbach-les-Bains,48.02795592193965,7.203514539252771
4548,Haut-Rhin,68317,Soultzeren,48.08281460719692,7.092473327155915
4549,Haut-Rhin,68318,Soultzmatt,47.970504558932795,7.212496373600205
4550,Haut-Rhin,68320,Spechbach,47.67897129549316,7.225164605482685
4551,Haut-Rhin,68321,Staffelfelden,47.82733480416293,7.252765217475718
4552,Haut-Rhin,68322,Steinbach,47.822344153603986,7.139333352509402
4553,Haut-Rhin,68323,Steinbrunn-le-Bas,47.676458159742644,7.363794475779155
4554,Haut-Rhin,68324,Steinbrunn-le-Haut,47.659895768714755,7.341158254118894
4555,Haut-Rhin,68325,Steinsoultz,47.55835314717009,7.346304562795359
4556,Haut-Rhin,68326,Sternenberg,47.69472108043365,7.091428598980645
4557,Haut-Rhin,68327,Stetten,47.6238040263136,7.419471231158441
4558,Haut-Rhin,68328,Storckensohn,47.864669261862346,6.943161190228263
4559,Haut-Rhin,68329,Stosswihr,48.05503762447484,7.060535184053003
4560,Haut-Rhin,68330,Strueth,47.57572609002459,7.115729790558473
4561,Haut-Rhin,68331,Sundhoffen,48.042974424612524,7.421932777100317
4562,Haut-Rhin,68332,Tagolsheim,47.655416412724385,7.264779979004648
4563,Haut-Rhin,68333,Tagsdorf,47.6207541071741,7.30103988121692
4564,Haut-Rhin,68334,Thann,47.81404052887411,7.094487216043445
4565,Haut-Rhin,68335,Thannenkirch,48.23312557179925,7.2929905995934154
4566,Haut-Rhin,68336,Traubach-le-Bas,47.65550933712172,7.094478342543002
4567,Haut-Rhin,68337,Traubach-le-Haut,47.670325698294306,7.094929497959873
4568,Haut-Rhin,68338,Turckheim,48.086315893669095,7.251246757618662
4569,Haut-Rhin,68340,Ueberstrass,47.54629430426021,7.152806563324482
4570,Haut-Rhin,68341,Uffheim,47.64460089125165,7.437622487895358
4571,Haut-Rhin,68342,Uffholtz,47.82951547275126,7.164876544570797
4572,Haut-Rhin,68343,Ungersheim,47.87341855606138,7.305145696475746
4573,Haut-Rhin,68344,Urbès,47.8797704404319,6.927287996246853
4574,Haut-Rhin,68345,Urschenheim,48.0803903532179,7.490628090322202
4575,Haut-Rhin,68347,Vieux-Ferrette,47.50884986903861,7.305004630424298
4576,Haut-Rhin,68348,Vieux-Thann,47.80521793699265,7.1271996591662905
4577,Haut-Rhin,68349,Village-Neuf,47.60994113038088,7.568642736432261
4578,Haut-Rhin,68350,Voegtlinshoffen,48.02387522715824,7.262077447715186
4579,Haut-Rhin,68351,Vogelgrun,48.01034872859715,7.585254890799862
4580,Haut-Rhin,68352,Volgelsheim,48.02381168979461,7.545223710142346
4581,Haut-Rhin,68353,Wahlbach,47.63004954233086,7.346294160746705
4582,Haut-Rhin,68354,Walbach,48.070274251837596,7.207971521708464
4583,Haut-Rhin,68355,Waldighofen,47.548332307960045,7.317062118264718
4584,Haut-Rhin,68356,Walheim,47.641314177842126,7.269561101791693
4585,Haut-Rhin,68357,Waltenheim,47.65535042210352,7.422421921376238
4586,Haut-Rhin,68358,Wasserbourg,47.99715061973633,7.15327452338074
4587,Haut-Rhin,68359,Wattwiller,47.841686602191125,7.175789816588217
4588,Haut-Rhin,68360,Weckolsheim,48.00309342706989,7.497667697271737
4589,Haut-Rhin,68361,Wegscheid,47.815223173011354,6.976920284768948
4590,Haut-Rhin,68362,Wentzwiller,47.54779720600191,7.473126851839474
4591,Haut-Rhin,68363,Werentzhouse,47.52083989849201,7.362364571265594
4592,Haut-Rhin,68364,Westhalten,47.966944370552824,7.255640042675083
4593,Haut-Rhin,68365,Wettolsheim,48.05195860120659,7.30658724083087
4594,Haut-Rhin,68366,Wickerschwihr,48.110991564962134,7.440035158371042
4595,Haut-Rhin,68367,Widensolen,48.05809710154446,7.482966798399582
